� � � � � � Product ID,� � � � � � Product Name,� � � � � � Price,� � � � � � Discount(%),No. of Sells,� � � � � � City,� � � � � � SKU,Revenue,No of reviews,Country
321832784,Premium Quality T-Shirt for Men - Round Neck Ideal for All Season,268,62% Off,1200,Rajshahi,321832784_BD-1680147589,321600,142,BD
287595779,SMUG Premium Sport T-Shirt for Men - Fabric Is Soft and Comfortable,293,55% Off,294,Dhaka,287595779_BD-1287086927,86142,47,BD
226505035,Stylish Fashion Comfort Short Sleeve T-Shirt For Men,130,48% Off,5400,Rangpur,226505035_BD-1170999610,702000,541,BD
390660337,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail.,181,54% Off,6,Dhaka,390660337_BD-1951468133,1086,2,BD
387956308,Tong most premium Black color Drop Shoulder t-shirt!,499,50% Off,5,Dhaka,387956308_BD-1934984683,2495,1,BD
344002179,White Colour Jersey Fabric Half Sleeve T-shirt For Men's,84,62% Off,22,Dhaka,344002179_BD-1678225924,1848,4,BD
347640544,Summer Printed Combo T-Shirt & Pant - Blue- T-Shirt - T Shirt For Man - T Shirt For Man - T Shirt For Man,375,37% Off,384,Dhaka,347640544_BD-1700640065,144000,34,BD
229748091,Navy Blue Printed Exclusive Summer Combo T-Shirt & Pant,299,40% Off,4400,Dhaka,229748091_BD-1173293308,1315600,358,BD
360750363,I'm Ur Secret CrUsh Desing Soft & Comfortable T-shirt For Men,96,52% Off,1100,Dhaka,360750363_BD-1781602033,105600,57,BD
387960077,Tintin most premium Black color Drop Shoulder t-shirt!,499,50% Off,N/A,Dhaka,387960077_BD-1934994644,#VALUE!,A,BD
187811203,Full sleeve cotton T shirt for men- - T Shirt - T Shirt For Man - T Shirt,195,67% Off,3400,Dhaka,187811203_BD-1134867089,663000,202,BD
411569030,abu sayed Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,96,45% Off,86,Dhaka,411569030_BD-2035874512,8256,4,BD
191914677,Experience Comfort and Style High Quality Cotton & Polyester T-shirt- Durable and Easy to Maintain - Shirt + 2 Quarter Pants Set for Men,356,15% Off,1900,Dhaka,191914677_BD-1138819535,676400,144,BD
272437725,Long-Sleeve Cotton T-Shirts for Men - Round Neck & Perfect for All Seasons - Stylish and Comfortable Essential,180,57% Off,11500,Dhaka,272437725_BD-1246282662,2070000,1150,BD
391045314,2 Short Sleeve T-Shirt For Man,199,46% Off,N/A,Dhaka,391045314_BD-1952505669,#VALUE!,A,BD
391359992,Goku T-SHIRT - Anime Black Cotton T-shirt for Goku Ultra Instinct Dragon Ball Fans Regular Fit Premium Fabric and Long-Lasting Digital Print T-shirt by Banga Kun Shop SUPER SAIYAN,385,N/A,12,Dhaka,391359992_BD-1952886304,4620,3,BD
211044187,Cotton Round Neck Short Sleee T-Shirt For Men - T Shirt,499,50% Off,2200,Rajshahi,211044187_BD-1353515600,1097800,419,BD
227353387,Black Combo T-Shirt And 2 Quarter Pants  For Man - T Shirt For Man - T Shirt For Man - T Shirt For Man,296,51% Off,868,Dhaka,227353387_BD-1171501493,256928,76,BD
389340999,Premium Quality mesh fabric T-Shirt for Men,243,51% Off,N/A,Rajshahi,389340999_BD-1940849101,#VALUE!,A,BD
366017892,Cotton Short Sleeve Ladies Round Neck Casual T Shirts,251,38% Off,43,Dhaka,366017892_BD-1823771090,10793,12,BD
406299978,Life Line design Best Quality Casual গেঞ্জি ছেলেদের new tshirt | Half Sleeve genji for man,79,60% Off,86,Dhaka,406299978_BD-2016291093,6794,9,BD
324231210,friends Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,96,49% Off,91,Dhaka,324231210_BD-1552121443,8736,4,BD
390376474,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,199,N/A,N/A,Dhaka,390376474_BD-1949770597,#VALUE!,A,BD
325927109,Trendsetter - Fashion Innovator - Jujutsu kaisen Satoru Gojo Anime White Poly Cotton T-Shirt - Sustainable Choice,199,43% Off,764,Dhaka,325927109_BD-1565901469,152036,70,BD
408334911,No Girls  Printed Casual T-Shirt for Men - Showcase Unique Style in Your Casual and Stylish Fashion,99,50% Off,100,Dhaka,408334911_BD-2020140763,9900,4,BD
291467603,Superman Export Quality T-shirt Fabric Soft And Comfortable,300,N/A,146,Dhaka,291467603_BD-1955845060,43800,25,BD
272589789,King Printed Casual T-Shirt – A premium quality round neck option for a regal fashion statement,99,50% Off,81,Dhaka,272589789_BD-1246742463,8019,4,BD
191922085,High Quality Cotton&Polyester T-shirt & 2 Quarter Pants For Man,356,46% Off,766,Dhaka,191922085_BD-1138821327,272696,38,BD
374843331,Soft & Comfortable Cotton Half Sleeve & Round Collar T-Shirt For Men - Comfort for Everyday Wear,99,51% Off,95,Dhaka,374843331_BD-1875663974,9405,5,BD
321876434,Half Sleeve Chinese Microfibre Barbie printed Tshirts for Women,95,62% Off,275,Dhaka,321876434_BD-1499949980,26125,39,BD
390374693,Premium Cotton Casual Polo T-shirt for Men -  T Shirt For Men,199,N/A,N/A,Dhaka,390374693_BD-1949784969,#VALUE!,A,BD
347373145,New collection Stylish Combo Angelic T-shirt Angelic Pant(Set),350,72% Off,1800,Dhaka,347373145_BD-1698155626,630000,104,BD
392370888,Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,90,61% Off,N/A,Dhaka,392370888_BD-1956877328,#VALUE!,A,BD
221863001,Megi Hata T Shirt For Men - T Shirt,130,25% Off,511,Dhaka,221863001_BD-1374109152,66430,76,BD
387640356,Summer Printed Combo T-Shirt & Pant For Men,335,48% Off,N/A,Dhaka,387640356_BD-1933078129,#VALUE!,A,BD
408266620,I am Muslim Premium Quality - New T shirt -Febric soft and comfortable to wear - T Shirt - T Shirt For Man,99,50% Off,21,Dhaka,408266620_BD-2019647217,2079,A,BD
132714050,T-shirt and 2 Quarter Pants  for Man,285,37% Off,24100,Dhaka,132714050_BD-1053876568,6868500,2125,BD
329710520,White & Black color Poly-Cotton fabric  Short Sleeve T-shirt For Man's (Best for summer season),104,58% Off,834,Sylhet,329710520_BD-1705016503,86736,48,BD
390049869,T-Shirt For Men Anchor Most Trending T-Shirt For Men,170,19% Off,N/A,Khulna,390049869_BD-1946805426,#VALUE!,A,BD
391445270,Daraz New Black Desing Soft & Comfortable T-shirt For Men,90,N/A,N/A,Dhaka,391445270_BD-1953206801,#VALUE!,A,BD
316546608,Manfare's Premium Quality Combed Cotton T-Shirt I MF-507,427,22% Off,583,Dhaka,316546608_BD-1432773466,248941,126,BD
296064447,Drop Shoulder  Half  Sleeve T-Shirt For Men - T Shirt For Man - T Shirt,220,56% Off,437,Dhaka,296064447_BD-1310068921,96140,31,BD
348880204,Premium Quality Couple T-shirts,249,29% Off,123,Barishal,348880204_BD-1739937678,30627,12,BD
384018472,New Design Polycotton kaporer Half Sleeve T Shirt For Men - Tshirt For Men,88,56% Off,115,Dhaka,384018472_BD-1921594880,10120,14,BD
393943503,Fashionable And Exclusive Half Sleeve Premium T-Shirt For Women,230,54% Off,N/A,Dhaka,393943503_BD-1961984845,#VALUE!,A,BD
394595286,MEN'S COTTON T-SHIRT Death Attack,342,28% Off,N/A,Dhaka,394595286_BD-1963311645,#VALUE!,A,BD
313580351,Fashion 2023 New Summer Half Sleeve T-Shirt For Men,190,65% Off,537,Dhaka,313580351_BD-1406032592,102030,42,BD
266571284,Men's Full Sleeve Round Neck Casual T-Shirt with Black Suti - Comfortable and Stylish Wear,180,50% Off,1500,Dhaka,266571284_BD-1249664525,270000,137,BD
348348207,Stylish A To Z Alphabets Unisex T-Shirts - Half Sleeve Round Neck - Trendy Men's T Shirt - Comfortable and Stylish Wear,110,61% Off,431,Dhaka,348348207_BD-1731304251,47410,28,BD
346215529,White T-Shirt And 2 Quarter Pant For Men,272,32% Off,323,Dhaka,346215529_BD-1694244749,87856,24,BD
230576956,High Quality Black Cotton T-shirt & 2 Quarter Pants For Man,262,67% Off,4300,Dhaka,230576956_BD-1173974987,1126600,291,BD
361182144,T-SHIRT FOR MEN,99,50% Off,289,Dhaka,361182144_BD-1783972403,28611,20,BD
320901297,Black Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men,140,53% Off,788,Dhaka,320901297_BD-1485938518,110320,50,BD
324983114,Cotton full sleeve cotton T shirt for men,211,62% Off,N/A,Dhaka,324983114_BD-1556686975,#VALUE!,A,BD
321260968,New Casual T-Shirt for Men - Ideal for All Seasons,96,36% Off,60,Dhaka,321260968_BD-1491529169,5760,5,BD
228365886,Superlative Versatile -Choice and Remark -High Quality T-shirt & 2 Quarter Pants For Man - T Shirt - T Shirt For Man- Avant-garde,296,51% Off,2500,Dhaka,228365886_BD-1172226590,740000,219,BD
277744023,Chinese Design Demandable Full Sleeve Round Neck T-Shirts for Autumn - Trendy Autumn Style - Easy to Use And Maintain - Stylish Full Sleeve T-Shirts,120,66% Off,2300,Dhaka,277744023_BD-1258288738,276000,122,BD
194620552,New Fashionable and Stylish T-Shirt - Soft and Comfortable to Wear - A Round Neck Casual Wear for Stylish Comfort,214,77% Off,5500,Dhaka,194620552_BD-1153559314,1177000,636,BD
409775927,Tree Design Top Stylish t shirt for Men Comfortable and soft wear tee - new Design T Shirt For Man,96,52% Off,20,Dhaka,409775927_BD-2025965755,1920,2,BD
361183414,New tshirt Cat design,96,52% Off,135,Dhaka,361183414_BD-1783995149,12960,12,BD
386945560,Women's Soft Cotton Comfy T-Shirt for Home & Travel (Relaxed Fit,,,,,,,,
351464882,alhamdulillah half Sleep T-shirt For Men,,,,,,,,
344010400,Black Printed Exclusive Summer Combo T-Shirt & Pant,315,32% Off,1200,Dhaka,344010400_BD-1678250862,378000,77,BD
411601593,Fashion Women's Top Little Daisy Embroidered Net Dress Lace Shirt Spring Long-Sleeved T-shirt Summer Thin Sun-Protection Shirt,367,24% Off,N/A,Overseas,411601593_BD-2036547032,#VALUE!,A,BD
344208378,BTS Dynamite T-Shirt - Dynamite Merch - T-shirt for Kids - Perfect for Boys and Girls with Stylish Kpop Vibes,115,42% Off,59,Dhaka,344208378_BD-1678855338,6785,1,BD
227343983,Anime Naruto T-Shirt Itachi Uchiha Black T Shirt Cotton Fabric - T Shirt - T Shirt,385,4% Off,1100,Dhaka,227343983_BD-1312341955,423500,280,BD
226961815,Exclusive Summer Combo T-Shirt &  Full Pant - T Shirt For Man - T Shirt For Man - T Shirt,345,59% Off,1800,Dhaka,226961815_BD-1849523130,621000,139,BD
310675964,F1 T-Shirts Formula One Lewis Hamilton Team Racing Car 3D Print Men Women Fashion Oversized O-Neck T Shirt Kids Tees Tops Jersey,1262,17% Off,N/A,Barishal,310675964_BD-1391915751,#VALUE!,A,BD
219376514,New T shirt -Febric soft and comfortable to wear - T Shirt - T Shirt For Man,96,36% Off,190,Dhaka,219376514_BD-1933346582,18240,20,BD
382989708,Premium Quality - 2023 New Excellent T-shirts Of Good Quality men's half-sleeved T-shirts - Trend and Need full - Iconic Style,99,50% Off,23,Dhaka,382989708_BD-1918802404,2277,7,BD
323276525,MEN'S COTTON T-SHIRT ASHES LATEST,344,28% Off,8,Dhaka,323276525_BD-1539680790,2752,1,BD
342837956,Relax   Fashionable New Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt,99,50% Off,235,Dhaka,342837956_BD-1672800380,23265,15,BD
192053200,White printed Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man,238,57% Off,8800,Dhaka,192053200_BD-1138897205,2094400,781,BD
343111832,New Jarsy Bmw  T-Shirt For Man Half Sleeve T Shirt For Men - T Shirt,99,60% Off,227,Dhaka,343111832_BD-1673169679,22473,12,BD
126048136,Casual T-shirt for Men - Genji,135,55% Off,1100,Dhaka,126048136_BD-1210416584,148500,82,BD
390052405,T-Shirt For Men GAMER Most Trending T-Shirt For Men,180,22% Off,N/A,Khulna,390052405_BD-1946783871,#VALUE!,A,BD
382923840,Daraz New Desing Soft & Comfortable T-shirt For Men,79,60% Off,109,Dhaka,382923840_BD-1918406759,8611,6,BD
312997948,Fashionable And Exclusive Half Sleeve Premium T-Shirt For Women,199,50% Off,151,Dhaka,312997948_BD-1403606356,30049,16,BD
184238285,Stylish And Comfortable Ladies' Long T-Shirt - T Shirt For Women,255,65% Off,795,Dhaka,184238285_BD-1129005405,202725,120,BD
126366597,Black Cotton Long Sleeve T-Shirt for Men - T Shirt For Man - T Shirt For Man - T Shirt Preferble - Low Hassle and Maintanance,177,78% Off,3300,Dhaka,126366597_BD-1133220108,584100,292,BD
409987940,Daraz New Gas Multi Colour Design Half Sleeve Round Neck T Shirt For Men - Soft & Comfortable - Comfortable to Wear in Summer Season,96,52% Off,N/A,Dhaka,409987940_BD-2027384939,#VALUE!,2,BD
395702292,Panda Tshirt For men And Women,95,52% Off,5,Dhaka,395702292_BD-1967321780,475,A,BD
275426992,Rock to Warfaze Tunes in Best Quality Warfaze T-Shirt for Men - Easy to Care - Round Neck Casual Wear for Music Lovers,107,57% Off,490,Dhaka,275426992_BD-1253275680,52430,56,BD
390044830,That Cool T-Shirt For Men  Most Trending T-Shirt For Men,170,26% Off,N/A,Khulna,390044830_BD-1946794997,#VALUE!,A,BD
389429183,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,179,5% Off,N/A,Dhaka,389429183_BD-1941742504,#VALUE!,A,BD
140868419,White Stylis printed Short Sleeve T-Shirt for Men,102,81% Off,29,Dhaka,140868419_BD-1064452214,2958,1,BD
390383247,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,199,N/A,N/A,Dhaka,390383247_BD-1949780038,#VALUE!,A,BD
319175418,Black Combo T-Shirt & Trouser Pant For Man - Elevate Your Casual Wardrobe with this Trendy Set,420,35% Off,127,Dhaka,319175418_BD-1462384025,53340,19,BD
312344876,Half Sleeve Chinese Printed Microfibre Tshirts for Women and girls,93,53% Off,3200,Dhaka,312344876_BD-1401899730,297600,332,BD
184241249,Ladies long T shirt - T Shirt For Women,255,65% Off,515,Dhaka,184241249_BD-1129014137,131325,77,BD
299567025,Black Cotton Combo T-Shirt & trouser Pant for Man- Tshirt and trouser pants for men,353,41% Off,972,Dhaka,299567025_BD-1330503006,343116,58,BD
249110041,Soft Cotton Full Sleeve T-shirt for Men - A Round Neck Casual Wear for Everyday Comfort and Fashion,190,46% Off,3000,Dhaka,249110041_BD-1691915191,570000,205,BD
323654775,Half Sleeve Chinese Microfibre  printed Tshirts for Women,99,55% Off,565,Dhaka,323654775_BD-1542197755,55935,54,BD
367748977,Beautiful and Peaceful Islam Printed Casual T-Shirt For Man - A Round Neck Casual Wear Reflecting Your Cultural Identity,85,57% Off,636,Dhaka,367748977_BD-1835487783,54060,20,BD
181825622,Exclusive New Men's T-shirt - Super Soft Fabric - Just Do It - Half Sleeve Round Neck - Comfortable Summer Wear,244,73% Off,10200,Dhaka,181825622_BD-1141142453,2488800,1271,BD
343178474,Tree Soft & Comfortable T-shirt For Men,99,50% Off,40,Dhaka,343178474_BD-1673351267,3960,2,BD
334130565,Always Smile T-Shirt For Man| Half Sleeve T Shirt For Men,97,61% Off,439,Dhaka,334130565_BD-1625735105,42583,20,BD
228211523,fashion  ladies  t-shirt,130,48% Off,783,Rangpur,228211523_BD-1817742046,101790,73,BD
343498192,Tabassum Fashion LTD  Printed Casual T-Shirt//Tshirt For Men,112,44% Off,5,Dhaka,343498192_BD-1675078907,560,A,BD
288549888,পুরুষদের জন্য nb হাফ হাতা স্পোর্টস টি শার্ট জার্সি jersey,99,60% Off,4800,Dhaka,288549888_BD-1289586229,475200,237,BD
394590581,MEN'S COTTON T-SHIRT Connected,344,28% Off,N/A,Dhaka,394590581_BD-1963317107,#VALUE!,A,BD
389473209,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,179,5% Off,N/A,Dhaka,389473209_BD-1942474932,#VALUE!,A,BD
320102784,Half Sleeve Chinese Microfibre printed Tshirts for Women,99,51% Off,119,Dhaka,320102784_BD-1477748529,11781,15,BD
320107197,Half Sleeve Chinese Microfibre DTF printed Tshirts for Men,89,56% Off,275,Dhaka,320107197_BD-1477743069,24475,21,BD
226355635,New Stylist Printed  Half Sleeve T Shirt For Men,98,72% Off,8800,Dhaka,226355635_BD-1969289060,862400,800,BD
323935440,Best Quality Casual T-shirt's for men,107,57% Off,126,Dhaka,323935440_BD-1546634260,13482,12,BD
406667036,No GF Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,95,47% Off,36,Dhaka,406667036_BD-2017137596,3420,1,BD
314065658,Summer New Fashionable T-Shirt For Men [ Foreign Mastery ],210,61% Off,287,Dhaka,314065658_BD-1409862332,60270,21,BD
387050415,Aesthetic Graphy. Drop Shoulder T-shirt for men,550,45% Off,N/A,Dhaka,387050415_BD-1929850808,#VALUE!,A,BD
319791703,Soft & Comfortable Half Sleeve & Round Collar Printed Black T-Shirt For Men - Comfort for Summer Wear,99,50% Off,310,Dhaka,319791703_BD-1471832589,30690,13,BD
253758637,Manfare's Premium Quality Cotton T Shirt For Man I MF-393,427,22% Off,255,Dhaka,253758637_BD-1219031502,108885,50,BD
327197406,Ladies T-Shirt Half Sleeve For Women (Extra Long Size),250,49% Off,205,Rangpur,327197406_BD-2075842950,51250,32,BD
328863518,Newly designed Black Full Sleeve Neck Round T-Shirt for Man,120,14% Off,20,Dhaka,328863518_BD-1604462680,2400,A,BD
105024067,Linkin Park Navy Blue Cotton Short Sleeve T-Shirt For Men - T Shirt - T Shirt,219,66% Off,13,Dhaka,105024067_BD-1019842990,2847,0,BD
217483758,Black T-shirt/ Cotton Round Neck T-Shirt  for Men,139,54% Off,1500,Dhaka,217483758_BD-1178669817,208500,244,BD
332218871,Half-Sleeve T-shirt,,,,,,,,
306465019,Manfare'S Premium Quality Stylish T Shirt - Mf-497,427,22% Off,506,Dhaka,306465019_BD-1597508371,216062,102,BD
320294542,Manfare's Premium Sports T Shirt - Active Wear - MF-521,450,18% Off,207,Dhaka,320294542_BD-1479847163,93150,58,BD
339478061,Summer Exclusive Black Printed Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Men,362,40% Off,552,Dhaka,339478061_BD-1662780838,199824,39,BD
313329899,Ladies T-Shirt Short Sleeve For Women(Long Size),175,55% Off,489,Rangpur,313329899_BD-1832694949,85575,68,BD
328723857,Halfsleeve Chines microfibre jercy thin printed tshirt for women and girls,95,62% Off,1900,Dhaka,328723857_BD-1603759864,180500,172,BD
183633578,Coffee Queen T Shirt Women's Short Sleeve,185,34% Off,405,Dhaka,183633578_BD-1128079587,74925,74,BD
366880348,Jersey Half-Sleeve T-shirt,,,,,,,,
390645788,Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail..,199,46% Off,N/A,Dhaka,390645788_BD-1951467213,#VALUE!,2,BD
365666799,SMUG Premium Sport T-Shirt for Men - Fabric Is Soft and Comfortable,293,55% Off,126,Dhaka,365666799_BD-1820754140,36918,20,BD
268272683,BLUE COLOUR COTTON LONG SLEEVE CASUAL T-SHART FOR MEN .,170,51% Off,728,Dhaka,268272683_BD-1240362424,123760,92,BD
343975504,White T-Shirt And 2 Quarter Pant For Men,296,34% Off,675,Dhaka,343975504_BD-1677696836,199800,53,BD
285750397,Men's Premium Regular-Fit Full-Sleeve Mesh Febric T-Shirt with Round Neck - Lightweight Comfort for Everyday Wear,315,63% Off,1300,Rajshahi,285750397_BD-1552579503,409500,184,BD
362507213,Beautiful and Peaceful Islam Printed Casual T-Shirt For Man - A Round Neck Casual Wear Reflecting Your Cultural Identity,96,52% Off,301,Dhaka,362507213_BD-1788590463,28896,21,BD
318673586,Halfsleeve Chines microfibre jersy printed thin tshirt for women and girls,95,62% Off,772,Dhaka,318673586_BD-1454294165,73340,82,BD
280102387,SMUG Premium Men's T-shirt -Fabric soft and comfortable,291,52% Off,10400,Dhaka,280102387_BD-1399516533,3026400,1358,BD
390056362,T-Shirt For Men  Most Trending T-Shirt For Men Cube,170,19% Off,N/A,Khulna,390056362_BD-1946815665,#VALUE!,A,BD
325654311,Rhapsoo's Premium Anime T-shirt For Man & Woman,160,36% Off,41,Dhaka,325654311_BD-1564608969,6560,5,BD
132930576,Gray Cotton Long Sleeve T-Shirt for Men - Elevate Your Style with This Comfortable Full Sleeve Tee,182,76% Off,17200,Dhaka,132930576_BD-1651477127,3130400,1639,BD
390706957,Tshirt For men,90,74% Off,N/A,Dhaka,390706957_BD-1951610653,#VALUE!,A,BD
248548141,Ladies T-Shirt Short Sleeve For Women (XXL),175,53% Off,1000,Rangpur,248548141_BD-2136075652,175000,172,BD
392637340,পুরুষদের জন্য সেরা প্রিমিয়াম টি-শার্ট,90,61% Off,23,Dhaka,392637340_BD-1958425606,2070,A,BD
